Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
20,0,0.004818,0.017117,0.018247,503.308105,-1301.779541,309.413879,-0.115250,0.009323,0.081675,485.081085,-1278.160400,603.013672,-0.104909,-0.024184,-0.009333,65.867233,-1266.381104,268.522461,-0.081995,0.103775,-0.268629,-176.763458,-1174.290039,330.757812,0.015447,0.008674,0.051924,329.674377,-1305.284912,326.579132,-0.265337,0.040482,0.013250,927.810425,-1241.345703,257.200256,-0.072605,-0.019014,0.454904,1164.038330,-1096.204346,332.660431,0.069296,0.004797,0.021052,646.028015,-1300.055908,299.399567,-0.018264,-0.017558,0.069452,465.986267,-1275.896851,-47.767910
21,0,0.005232,0.016610,0.017613,503.164703,-1301.655884,309.352234,-0.115036,0.009146,0.082837,484.895020,-1278.103638,603.088196,-0.114314,-0.024179,-0.013046,65.684509,-1266.088379,267.934052,-0.055070,0.128003,-0.282488,-175.168167,-1170.433105,331.419434,0.015709,0.008921,0.052702,329.502167,-1305.271973,326.509430,-0.269983,0.036935,0.016771,927.773071,-1240.920410,257.086884,-0.051216,-0.043505,0.451850,1161.609253,-1092.980957,332.570801,0.068761,0.004311,0.022550,645.765991,-1299.863037,299.341919,-0.018004,-0.017601,0.069046,465.839264,-1275.704468,-47.815895
22,0,0.005296,0.016654,0.018446,502.977356,-1301.548218,309.297791,-0.114966,0.009342,0.083412,484.716644,-1278.050171,603.151245,-0.121242,-0.021972,-0.019793,65.571381,-1265.722290,267.439240,-0.085740,0.119875,-0.301402,-173.655853,-1165.982788,332.494843,0.015814,0.008389,0.052754,329.311676,-1305.216187,326.409485,-0.275403,0.036478,0.019311,927.667053,-1240.500488,256.904572,-0.044582,-0.055199,0.464746,1159.514404,-1089.499268,333.224518,0.069315,0.004130,0.022422,645.615051,-1299.739624,299.302216,-0.017893,-0.017711,0.068302,465.715912,-1275.514893,-47.851334
23,0,0.005381,0.016377,0.018081,502.825439,-1301.425781,309.235260,-0.115126,0.008955,0.084371,484.530731,-1278.019531,603.178040,-0.128013,-0.019344,-0.025239,65.409683,-1265.332764,266.978516,-0.053361,0.142264,-0.307831,-171.893173,-1162.008789,333.147430,0.013991,0.008971,0.054833,329.110962,-1305.075195,326.286469,-0.277497,0.031796,0.022898,927.625244,-1240.065186,256.915741,-0.054305,-0.050281,0.478982,1157.101929,-1086.063843,333.433899,0.068610,0.004017,0.022737,645.441650,-1299.548584,299.225769,-0.017710,-0.018316,0.067404,465.603149,-1275.324829,-47.905209
24,0,0.005553,0.016483,0.018943,502.641663,-1301.339233,309.192017,-0.115495,0.008879,0.084751,484.352203,-1277.992920,603.186462,-0.134089,-0.016522,-0.033055,65.265205,-1264.906250,266.532837,-0.059318,0.148578,-0.330767,-170.073380,-1157.813599,333.891785,0.016119,0.008538,0.054663,328.946075,-1305.156860,326.286499,-0.285589,0.028401,0.030783,927.460938,-1239.832886,256.799255,-0.039171,-0.068107,0.489429,1154.833862,-1082.764160,334.085144,0.069037,0.004349,0.022414,645.313660,-1299.453979,299.179688,-0.017372,-0.018340,0.068413,465.439087,-1275.198608,-47.925266
25,0,0.005254,0.016308,0.018848,502.489624,-1301.233154,309.131775,-0.115660,0.008720,0.085044,484.160126,-1277.975586,603.173340,-0.143430,-0.015671,-0.036398,64.948135,-1264.463501,266.024017,-0.091807,0.134099,-0.350653,-168.167725,-1153.416748,334.731781,0.014190,0.008483,0.054884,328.768982,-1304.973755,326.134796,-0.296144,0.027543,0.036927,927.290649,-1239.596680,256.604065,-0.052774,-0.054584,0.514050,1151.989258,-1078.877197,334.389557,0.069149,0.004012,0.023459,645.084839,-1299.348022,299.153107,-0.017542,-0.018254,0.068954,465.293030,-1275.050049,-47.981083
26,0,0.005510,0.016011,0.018303,502.347290,-1301.147827,309.106018,-0.115313,0.008615,0.085770,483.955780,-1277.971069,603.176514,-0.151109,-0.013726,-0.040598,64.696190,-1264.066162,265.671387,-0.059912,0.161866,-0.364704,-166.225281,-1149.226685,335.201599,0.015312,0.007746,0.055280,328.532898,-1304.998779,326.102264,-0.303669,0.024325,0.037596,927.337219,-1239.206543,256.441315,-0.053343,-0.060082,0.532689,1149.508301,-1075.474854,334.959595,0.068987,0.004882,0.024308,644.935181,-1299.232788,299.112549,-0.018341,-0.018345,0.069207,465.158447,-1274.889648,-48.040154
27,0,0.005867,0.016163,0.018172,502.191956,-1301.086914,309.108612,-0.115446,0.008466,0.086177,483.748657,-1277.970581,603.166077,-0.167342,-0.018009,-0.035482,64.056465,-1263.693848,265.050568,-0.059382,0.160196,-0.377558,-164.122986,-1144.810547,335.747375,0.012639,0.008551,0.057329,328.327545,-1304.801514,325.956818,-0.311361,0.019440,0.047598,927.111633,-1238.979248,256.381287,-0.050974,-0.061484,0.543427,1146.366943,-1071.567627,335.400970,0.068566,0.004192,0.022859,644.789856,-1299.123657,299.091644,-0.017606,-0.019261,0.067601,465.066956,-1274.775879,-48.033398
28,0,0.005854,0.015716,0.018066,501.995148,-1301.004395,309.073639,-0.115730,0.008537,0.086389,483.555603,-1277.968140,603.167542,-0.168408,-0.007930,-0.050688,64.273705,-1263.373291,265.195374,-0.047979,0.153167,-0.394815,-162.225647,-1140.400635,336.606171,0.016283,0.007232,0.056629,328.108215,-1304.928711,326.018066,-0.316449,0.017330,0.050801,927.044189,-1238.627075,256.375549,-0.056386,-0.068895,0.561675,1143.557983,-1068.094604,335.955994,0.069724,0.003873,0.021439,644.672485,-1299.147583,299.117218,-0.018096,-0.019111,0.068570,464.912354,-1274.665649,-48.058632
29,0,0.004922,0.015946,0.018085,501.822357,-1300.877197,308.997620,-0.115010,0.008157,0.086891,483.352936,-1277.984009,603.183411,-0.176887,-0.006525,-0.057901,64.096260,-1263.054077,264.972290,-0.051111,0.153521,-0.411114,-159.904846,-1135.906494,337.219269,0.017644,0.006815,0.056757,327.894745,-1304.970093,326.025757,-0.322455,0.013390,0.047706,927.244019,-1238.168213,256.267792,-0.060328,-0.046285,0.597049,1140.458618,-1064.106567,336.515381,0.070068,0.003472,0.021821,644.468811,-1299.131958,299.128967,-0.017353,-0.019404,0.068519,464.792419,-1274.588989,-48.043793
